phase,scenario,sample,run_id,kind,target,seconds,succeeded
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime  6/13] COPY config/ config/,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,0.0,True
before,application,3,b-b0a9b9a8d423,build_step_may_overlap,exporting to image,2.1,True
before,application,4,b-4c1630901d8f,wall,,37.816666700000496,True
before,application,4,b-4c1630901d8f,build,,9.268166500000007,True
before,application,4,b-4c1630901d8f,continuation_wait_overlaps_build,,6.041153199999826,
before,application,4,b-4c1630901d8f,run_command,"[""host-tts-start""]",1.148158500000136,True
before,application,4,b-4c1630901d8f,run_command,"[""host-tts-preflight""]",0.30644590000156313,True
before,application,4,b-4c1630901d8f,run_command,"[""host-rvc-start""]",0.5327032000004692,True
before,application,4,b-4c1630901d8f,run_command,"[""host-rvc-preflight""]",0.3011763000013161,True
before,application,4,b-4c1630901d8f,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.09894279999935,True
before,application,4,b-4c1630901d8f,check_http,"""http://localhost/health""",10.032069499999125,True
before,application,4,b-4c1630901d8f,check_http,"""http://localhost/ready""",0.008101800000076764,True
before,application,4,b-4c1630901d8f,check_http,"""http://localhost""",0.00596409999889147,True
before,application,4,b-4c1630901d8f,run_command,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2609986999996181,True
before,application,4,b-4c1630901d8f,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.26326549999976123,True
before,application,4,b-4c1630901d8f,browser,"""http://localhost""",2.2051277999999,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[internal] load local bake definitions,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[internal] load build definition from Dockerfile,0.2,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[internal] load metadata for docker.io/library/python:3.13-slim-bookworm,1.7,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[internal] load metadata for docker.io/library/node:22-bookworm-slim,1.8,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[internal] load .dockerignore,0.3,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[internal] load build context,0.3,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 1/8] FROM docker.io/library/node:22-bookworm-slim@sha256:83f487e0a63425e5b4d146fb5e5be574bcbe1b7b843d3ebafdd95eaf7767a7e5,1.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[python-builder 1/5] FROM docker.io/library/python:3.13-slim-bookworm@sha256:ed86c82274b3c69b52fb5820f358f0bd7df0b603332063cb5c6e32bd220c3e6e,1.1,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  6/13] COPY config/ config/,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  2/13] WORKDIR /app,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,0.0,True
before,application,4,b-4c1630901d8f,build_step_may_overlap,exporting to image,2.0,True
before,application,5,b-3b7d9397d6fd,wall,,40.44658899999922,True
before,application,5,b-3b7d9397d6fd,build,,9.89314639999975,True
before,application,5,b-3b7d9397d6fd,continuation_wait_overlaps_build,,7.050638800001252,
before,application,5,b-3b7d9397d6fd,run_command,"[""host-tts-start""]",1.2089150000010704,True
before,application,5,b-3b7d9397d6fd,run_command,"[""host-tts-preflight""]",0.35178500000074564,True
before,application,5,b-3b7d9397d6fd,run_command,"[""host-rvc-start""]",0.580724100000225,True
before,application,5,b-3b7d9397d6fd,run_command,"[""host-rvc-preflight""]",0.3347615999991831,True
before,application,5,b-3b7d9397d6fd,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.320125199999893,True
before,application,5,b-3b7d9397d6fd,check_http,"""http://localhost/health""",10.031773499998963,True
before,application,5,b-3b7d9397d6fd,check_http,"""http://localhost/ready""",0.017311999999947147,True
before,application,5,b-3b7d9397d6fd,check_http,"""http://localhost""",0.006589799999346724,True
before,application,5,b-3b7d9397d6fd,run_command,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.27843339999890304,True
before,application,5,b-3b7d9397d6fd,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2799319000005198,True
before,application,5,b-3b7d9397d6fd,browser,"""http://localhost""",2.2510431999999128,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[internal] load local bake definitions,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[internal] load build definition from Dockerfile,0.2,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[internal] load metadata for docker.io/library/python:3.13-slim-bookworm,2.4,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[internal] load metadata for docker.io/library/node:22-bookworm-slim,2.2,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[internal] load .dockerignore,0.3,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[internal] load build context,0.5,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[python-builder 1/5] FROM docker.io/library/python:3.13-slim-bookworm@sha256:ed86c82274b3c69b52fb5820f358f0bd7df0b603332063cb5c6e32bd220c3e6e,0.8,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 1/8] FROM docker.io/library/node:22-bookworm-slim@sha256:83f487e0a63425e5b4d146fb5e5be574bcbe1b7b843d3ebafdd95eaf7767a7e5,1.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  6/13] COPY config/ config/,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  2/13] WORKDIR /app,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,0.0,True
before,application,5,b-3b7d9397d6fd,build_step_may_overlap,exporting to image,2.1,True
after,application,1,b-0f8720258322,wall,,30.85483000000022,True
after,application,1,b-0f8720258322,continuation_wait_overlaps_build,,0.0,
after,application,1,b-0f8720258322,run_command,"[""host-tts-start""]",1.200242299999445,True
after,application,1,b-0f8720258322,run_command,"[""host-tts-preflight""]",0.33497580000039306,True
after,application,1,b-0f8720258322,run_command,"[""host-rvc-start""]",0.5810803000003943,True
after,application,1,b-0f8720258322,run_command,"[""host-rvc-preflight""]",0.30186739999953716,True
after,application,1,b-0f8720258322,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.838172000001578,True
after,application,1,b-0f8720258322,check_http,"""http://localhost/health""",5.115512899999885,True
after,application,1,b-0f8720258322,check_http,"""http://localhost/ready""",3.646668999999747,True
after,application,1,b-0f8720258322,check_http,"""http://localhost""",0.007760500000586035,True
after,application,1,b-0f8720258322,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:41:30.857389+00:00"", ""--tail"", ""200"", ""animetta""]",0.29482330000064394,True
after,application,1,b-0f8720258322,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.297169200001008,True
after,application,1,b-0f8720258322,browser,"""http://localhost""",2.0156544000001304,True
after,application,2,b-e45e2aa9455a,wall,,29.685277900000074,True
after,application,2,b-e45e2aa9455a,continuation_wait_overlaps_build,,0.0,
after,application,2,b-e45e2aa9455a,run_command,"[""host-tts-start""]",1.1248493000002782,True
after,application,2,b-e45e2aa9455a,run_command,"[""host-tts-preflight""]",0.3143395999995846,True
after,application,2,b-e45e2aa9455a,run_command,"[""host-rvc-start""]",0.5513115999983711,True
after,application,2,b-e45e2aa9455a,run_command,"[""host-rvc-preflight""]",0.30451150000044436,True
after,application,2,b-e45e2aa9455a,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.498160699999062,True
after,application,2,b-e45e2aa9455a,check_http,"""http://localhost/health""",4.58514649999961,True
after,application,2,b-e45e2aa9455a,check_http,"""http://localhost/ready""",3.6773749999993015,True
after,application,2,b-e45e2aa9455a,check_http,"""http://localhost""",0.008015000001250883,True
after,application,2,b-e45e2aa9455a,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:42:16.929245+00:00"", ""--tail"", ""200"", ""animetta""]",0.3178771999992023,True
after,application,2,b-e45e2aa9455a,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.3212256000006164,True
after,application,2,b-e45e2aa9455a,browser,"""http://localhost""",2.2537618999995175,True
after,application,3,b-6cefe5bd91fc,wall,,30.46871960000135,True
after,application,3,b-6cefe5bd91fc,continuation_wait_overlaps_build,,0.0,
after,application,3,b-6cefe5bd91fc,run_command,"[""host-tts-start""]",1.1283571000003576,True
after,application,3,b-6cefe5bd91fc,run_command,"[""host-tts-preflight""]",0.31232749999981024,True
after,application,3,b-6cefe5bd91fc,run_command,"[""host-rvc-start""]",0.5531628999997338,True
after,application,3,b-6cefe5bd91fc,run_command,"[""host-rvc-preflight""]",0.3234243000006245,True
after,application,3,b-6cefe5bd91fc,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.563195500000802,True
after,application,3,b-6cefe5bd91fc,check_http,"""http://localhost/health""",4.607428400000572,True
after,application,3,b-6cefe5bd91fc,check_http,"""http://localhost/ready""",3.858501000000615,True
after,application,3,b-6cefe5bd91fc,check_http,"""http://localhost""",0.009715199999845936,True
after,application,3,b-6cefe5bd91fc,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:43:02.824078+00:00"", ""--tail"", ""200"", ""animetta""]",0.3585579999999027,True
after,application,3,b-6cefe5bd91fc,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.3627359999991313,True
after,application,3,b-6cefe5bd91fc,browser,"""http://localhost""",2.1430397999993147,True
after,application,4,b-be450087497b,wall,,30.40319660000023,True
after,application,4,b-be450087497b,continuation_wait_overlaps_build,,0.0,
after,application,4,b-be450087497b,run_command,"[""host-tts-start""]",1.1464259999993374,True
after,application,4,b-be450087497b,run_command,"[""host-tts-preflight""]",0.34480939999957627,True
after,application,4,b-be450087497b,run_command,"[""host-rvc-start""]",0.5641036000015447,True
after,application,4,b-be450087497b,run_command,"[""host-rvc-preflight""]",0.33052740000130143,True
after,application,4,b-be450087497b,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.510020599998825,True
after,application,4,b-be450087497b,check_http,"""http://localhost/health""",4.581144000001586,True
after,application,4,b-be450087497b,check_http,"""http://localhost/ready""",4.143403699999908,True
after,application,4,b-be450087497b,check_http,"""http://localhost""",0.00791659999958938,True
after,application,4,b-be450087497b,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:43:48.766981+00:00"", ""--tail"", ""200"", ""animetta""]",0.3097892000005231,True
after,application,4,b-be450087497b,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.31241559999944,True
after,application,4,b-be450087497b,browser,"""http://localhost""",2.0838769000001776,True
after,application,5,b-d0cbe8cc0d03,wall,,32.906354900000224,True
after,application,5,b-d0cbe8cc0d03,continuation_wait_overlaps_build,,0.0,
after,application,5,b-d0cbe8cc0d03,run_command,"[""host-tts-start""]",1.2148083000010956,True
after,application,5,b-d0cbe8cc0d03,run_command,"[""host-tts-preflight""]",0.3379202999985864,True
after,application,5,b-d0cbe8cc0d03,run_command,"[""host-rvc-start""]",0.6285876000001736,True
after,application,5,b-d0cbe8cc0d03,run_command,"[""host-rvc-preflight""]",0.30162340000060794,True
after,application,5,b-d0cbe8cc0d03,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.457293199999185,True
after,application,5,b-d0cbe8cc0d03,check_http,"""http://localhost/health""",4.583908700000393,True
after,application,5,b-d0cbe8cc0d03,check_http,"""http://localhost/ready""",6.697089100000085,True
after,application,5,b-d0cbe8cc0d03,check_http,"""http://localhost""",0.011520400001245434,True
after,application,5,b-d0cbe8cc0d03,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T14:44:34.919650+00:00"", ""--tail"", ""200"", ""animetta""]",0.30788980000033916,True
after,application,5,b-d0cbe8cc0d03,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.3112535000000207,True
after,application,5,b-d0cbe8cc0d03,browser,"""http://localhost""",1.9834000000009837,True
before,model-cold,1,b-0a994db381a7,wall,,127.68622909999976,True
before,model-cold,1,b-0a994db381a7,build,,51.21944369999983,True
before,model-cold,1,b-0a994db381a7,continuation_wait_overlaps_build,,31.25879569999961,
before,model-cold,1,b-0a994db381a7,run_command,"[""host-tts-start""]",16.543413999999757,True
before,model-cold,1,b-0a994db381a7,run_command,"[""host-tts-preflight""]",0.3577628000002733,True
before,model-cold,1,b-0a994db381a7,run_command,"[""host-rvc-start""]",19.338473399999202,True
before,model-cold,1,b-0a994db381a7,run_command,"[""host-rvc-preflight""]",0.3458787999988999,True
before,model-cold,1,b-0a994db381a7,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",15.528977899999518,True
before,model-cold,1,b-0a994db381a7,check_http,"""http://localhost/health""",15.05221359999996,True
before,model-cold,1,b-0a994db381a7,check_http,"""http://localhost/ready""",5.013538300001528,True
before,model-cold,1,b-0a994db381a7,check_http,"""http://localhost""",0.019838499998513726,True
before,model-cold,1,b-0a994db381a7,run_command,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.23836329999903683,True
before,model-cold,1,b-0a994db381a7,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.2406014000007417,True
before,model-cold,1,b-0a994db381a7,browser,"""http://localhost""",2.0034494000010454,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[internal] load local bake definitions,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[internal] load build definition from Dockerfile,0.3,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[internal] load metadata for docker.io/library/python:3.13-slim-bookworm,2.8,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[internal] load metadata for docker.io/library/node:22-bookworm-slim,2.7,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[internal] load .dockerignore,0.3,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[internal] load build context,0.7,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[python-builder 1/5] FROM docker.io/library/python:3.13-slim-bookworm@sha256:ed86c82274b3c69b52fb5820f358f0bd7df0b603332063cb5c6e32bd220c3e6e,1.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 1/8] FROM docker.io/library/node:22-bookworm-slim@sha256:83f487e0a63425e5b4d146fb5e5be574bcbe1b7b843d3ebafdd95eaf7767a7e5,1.2,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 3/8] WORKDIR /build/frontend,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 4/8] COPY frontend/.npmrc frontend/package.json frontend/pnpm-lock.yaml frontend/pnpm-workspace.yaml ./,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 5/8] RUN pnpm install --frozen-lockfile,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 6/8] COPY frontend/ .,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 7/8] COPY config/socket-events.json /build/config/socket-events.json,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 2/8] RUN corepack enable     && corepack prepare pnpm@11.7.0 --activate     && pnpm config set registry https://registry.npmmirror.com,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[frontend-builder 8/8] RUN pnpm exec vite build,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  2/13] WORKDIR /app,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,"[runtime  3/13] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends ffmpeg nginx curl     && rm -rf /var/lib/apt/lists/*",0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[python-builder 2/5] WORKDIR /build,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,"[python-builder 3/5] RUN --mount=type=cache,target=/var/cache/apt,sharing=locked     --mount=type=cache,target=/var/lib/apt,sharing=locked     sed -i 's|http://deb.debian.org|https://deb.debian.org|g' /etc/apt/sources.list.d/debian.sources     && apt-get -o Acquire::Retries=5 update     && apt-get install -y --no-install-recommends     gcc     && rm -rf /var/lib/apt/lists/*",0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[python-builder 4/5] COPY requirements.txt .,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,"[python-builder 5/5] RUN --mount=type=cache,target=/root/.cache/pip     pip install --user -r requirements.txt && pip check",0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  4/13] COPY --from=python-builder /root/.local /root/.local,0.0,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  5/13] COPY src/animetta/ src/animetta/,1.6,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  6/13] COPY config/ config/,1.6,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  7/13] COPY scripts/ scripts/,1.8,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  8/13] COPY .env.example .env.example,1.4,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime  9/13] RUN python scripts/validate-events.py,3.3,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime 10/13] COPY --from=frontend-builder /build/frontend/dist /app/frontend/dist,2.4,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime 11/13] COPY docker/nginx.conf /etc/nginx/nginx.conf,1.4,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime 12/13] COPY docker/entrypoint.sh /app/entrypoint.sh,1.6,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,[runtime 13/13] RUN chmod +x /app/entrypoint.sh,2.5,True
before,model-cold,1,b-0a994db381a7,build_step_may_overlap,exporting to image,23.2,True
after,model-cold,1,b-4127bc676444,wall,,66.64671129999988,True
after,model-cold,1,b-4127bc676444,continuation_wait_overlaps_build,,0.0,
after,model-cold,1,b-4127bc676444,run_command,"[""host-tts-start""]",14.652734399998735,True
after,model-cold,1,b-4127bc676444,run_command,"[""host-tts-preflight""]",0.3350652999979502,True
after,model-cold,1,b-4127bc676444,run_command,"[""host-rvc-start""]",10.451282400001219,True
after,model-cold,1,b-4127bc676444,run_command,"[""host-rvc-preflight""]",0.34180230000129086,True
after,model-cold,1,b-4127bc676444,run_command,"[""docker"", ""compose"", ""up"", ""-d"", ""--no-build"", ""animetta""]",12.822952300000907,True
after,model-cold,1,b-4127bc676444,check_http,"""http://localhost/health""",17.344175899997936,True
after,model-cold,1,b-4127bc676444,check_http,"""http://localhost/ready""",4.415436600000248,True
after,model-cold,1,b-4127bc676444,check_http,"""http://localhost""",0.021704200000385754,True
after,model-cold,1,b-4127bc676444,run_command,"[""docker"", ""compose"", ""logs"", ""--since"", ""2026-09-12T16:18:05.540087+00:00"", ""--tail"", ""200"", ""animetta""]",0.30063890000019455,True
after,model-cold,1,b-4127bc676444,check_logs,"[""docker"", ""compose"", ""logs"", ""animetta""]",0.3041754000005312,True
after,model-cold,1,b-4127bc676444,browser,"""http://localhost""",2.133973199997854,True
after,cold-build,1,b-d03267e3e63a,end_to_end_wall,,839.7840282,True
after,cold-build,1,b-d03267e3e63a,build,,796.6847329999998,True
after,cold-build,1,b-d03267e3e63a,continuation_wait_overlaps_build,,138.15185710000173,
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-tts-start""]",1.0083193999998912,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-tts-preflight""]",0.3484811999999238,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-rvc-start""]",0.46476179999990563,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-rvc-preflight""]",0.39403939999988324,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-tts-start""]",0.975431399999934,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-tts-preflight""]",0.31872900000007576,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-rvc-start""]",0.4494449999999688,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-rvc-preflight""]",0.3572558000000754,True
after,cold-build,1,b-d03267e3e63a,run_command,"[""host-tts-start""]",0.9566769000000477,True
