utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:18:37.5801465Z,150.20367439999998,0 E:,0,0,99,1,0,0,18
2026-09-13T00:18:37.5801465Z,150.20367439999998,1 D: C:,0,485921,99,1,0,0,18
2026-09-13T00:18:40.1755247Z,152.7997213,0 E:,0,0,99,1,0,0,17
2026-09-13T00:18:40.1755247Z,152.7997213,1 D: C:,0,451779,99,1,0,0,17
2026-09-13T00:18:42.7739728Z,155.3979694,0 E:,0,0,99,1,0,0,15
2026-09-13T00:18:42.7739728Z,155.3979694,1 D: C:,62339,2181894,93,7,5,0,15
2026-09-13T00:18:45.3845288Z,158.0080777,0 E:,77290,819276,27,73,6,0,31
2026-09-13T00:18:45.3845288Z,158.0080777,1 D: C:,264719,3990109,98,2,2,0,31
2026-09-13T00:18:47.9645778Z,160.5884151,0 E:,0,646266,9,91,1,1,28
2026-09-13T00:18:47.9645778Z,160.5884151,1 D: C:,0,161566,99,1,0,3,28
2026-09-13T00:18:50.6314094Z,163.25500219999998,0 E:,0,743165,12,88,1,1,16
2026-09-13T00:18:50.6314094Z,163.25500219999998,1 D: C:,17417,110313,99,1,0,0,16
2026-09-13T00:18:53.2344549Z,165.8585374,0 E:,0,670548,8,92,2,1,44
2026-09-13T00:18:53.2344549Z,165.8585374,1 D: C:,0,0,100,0,0,0,44
2026-09-13T00:18:55.8529238Z,168.4770699,0 E:,0,711799,5,95,1,2,19
2026-09-13T00:18:55.8529238Z,168.4770699,1 D: C:,15473,61895,99,1,0,0,19
2026-09-13T00:18:58.4379685Z,171.0627434,0 E:,0,699536,2,98,1,1,17
2026-09-13T00:18:58.4379685Z,171.0627434,1 D: C:,357540,15545,99,1,0,0,17
2026-09-13T00:19:01.0168304Z,173.64101639999998,0 E:,0,453274,2,98,1,1,20
2026-09-13T00:19:01.0168304Z,173.64101639999998,1 D: C:,0,15630,99,1,0,0,20
2026-09-13T00:19:03.5899798Z,176.2137467,0 E:,0,536223,3,97,1,1,19
2026-09-13T00:19:03.5899798Z,176.2137467,1 D: C:,0,844958,99,1,0,0,19
2026-09-13T00:19:06.1631775Z,178.7870755,0 E:,0,437456,1,99,1,1,28
2026-09-13T00:19:06.1631775Z,178.7870755,1 D: C:,0,0,99,1,0,0,28
2026-09-13T00:19:08.7596550Z,181.3833195,0 E:,0,368025,2,98,1,1,22
2026-09-13T00:19:08.7596550Z,181.3833195,1 D: C:,0,384026,99,1,0,0,22
2026-09-13T00:19:11.3556290Z,183.97933799999998,0 E:,0,787743,13,87,1,1,14
2026-09-13T00:19:11.3556290Z,183.97933799999998,1 D: C:,63019,4789480,99,1,0,0,14
2026-09-13T00:19:13.9167686Z,186.5410937,0 E:,0,922702,7,93,1,1,22
2026-09-13T00:19:13.9167686Z,186.5410937,1 D: C:,64751,582759,99,1,0,0,22
2026-09-13T00:19:16.5553060Z,189.1790394,0 E:,0,768549,9,91,1,0,16
2026-09-13T00:19:16.5553060Z,189.1790394,1 D: C:,64045,688492,99,1,0,0,16
2026-09-13T00:19:19.1439042Z,191.7681572,0 E:,0,595629,4,96,2,1,15
2026-09-13T00:19:19.1439042Z,191.7681572,1 D: C:,0,0,99,1,0,0,15
2026-09-13T00:19:21.7686336Z,194.3929968,0 E:,0,494576,3,97,1,1,30
2026-09-13T00:19:21.7686336Z,194.3929968,1 D: C:,0,525487,99,1,0,0,30
2026-09-13T00:19:24.3372112Z,196.96125609999999,0 E:,0,1197316,7,93,2,1,34
2026-09-13T00:19:24.3372112Z,196.96125609999999,1 D: C:,242699,64719,99,1,0,0,34
2026-09-13T00:19:26.9230123Z,199.5475027,0 E:,0,588783,2,98,1,1,23
2026-09-13T00:19:26.9230123Z,199.5475027,1 D: C:,0,350087,99,1,0,0,23
2026-09-13T00:19:29.5232665Z,202.1475803,0 E:,0,576394,7,93,1,1,30
2026-09-13T00:19:29.5232665Z,202.1475803,1 D: C:,0,400274,98,2,1,0,30
2026-09-13T00:19:32.1105444Z,204.7349184,0 E:,0,793463,4,96,2,1,27
2026-09-13T00:19:32.1105444Z,204.7349184,1 D: C:,0,0,99,1,0,0,27
2026-09-13T00:19:34.7031615Z,207.3268496,0 E:,0,820324,5,95,1,1,17
2026-09-13T00:19:34.7031615Z,207.3268496,1 D: C:,0,665546,98,2,1,0,17
2026-09-13T00:19:37.3283124Z,209.9519407,0 E:,0,593270,3,97,14,2,24
2026-09-13T00:19:37.3283124Z,209.9519407,1 D: C:,0,144309,82,18,17,0,24
2026-09-13T00:19:39.9383263Z,212.56300969999998,0 E:,0,526074,2,98,1,1,48
2026-09-13T00:19:39.9383263Z,212.56300969999998,1 D: C:,123782,2444699,98,2,0,0,48
2026-09-13T00:19:42.5596990Z,215.1841566,0 E:,0,1201880,4,96,1,0,18
2026-09-13T00:19:42.5596990Z,215.1841566,1 D: C:,0,724210,98,2,3,0,18
2026-09-13T00:19:45.1539046Z,217.77778089999998,0 E:,0,934215,6,94,2,1,28
2026-09-13T00:19:45.1539046Z,217.77778089999998,1 D: C:,0,193285,97,3,1,0,28
2026-09-13T00:19:47.7334862Z,220.3576288,0 E:,0,829150,7,93,1,1,31
2026-09-13T00:19:47.7334862Z,220.3576288,1 D: C:,62577,641418,98,2,0,0,31
2026-09-13T00:19:50.3105399Z,222.93472459999998,0 E:,0,704833,8,92,1,1,23
2026-09-13T00:19:50.3105399Z,222.93472459999998,1 D: C:,0,15662,99,1,0,0,23
2026-09-13T00:19:52.8787835Z,225.5028738,0 E:,0,1268496,7,93,2,1,24
2026-09-13T00:19:52.8787835Z,225.5028738,1 D: C:,65051,992029,98,2,0,0,24
2026-09-13T00:19:55.4916609Z,228.1154546,0 E:,0,420882,32,68,1,0,47
2026-09-13T00:19:55.4916609Z,228.1154546,1 D: C:,0,0,100,0,0,0,47
2026-09-13T00:19:58.0801368Z,230.7046696,0 E:,0,759102,8,92,1,1,30
2026-09-13T00:19:58.0801368Z,230.7046696,1 D: C:,0,31629,99,1,0,0,30
2026-09-13T00:20:00.6412857Z,233.2656088,0 E:,0,774798,5,95,1,1,19
2026-09-13T00:20:00.6412857Z,233.2656088,1 D: C:,82725,1002799,98,2,1,0,19
2026-09-13T00:20:03.2751424Z,235.8994919,0 E:,0,496234,2,98,1,1,20
2026-09-13T00:20:03.2751424Z,235.8994919,1 D: C:,0,46521,99,1,0,0,20
2026-09-13T00:20:05.8426859Z,238.4664951,0 E:,0,759311,8,92,2,1,20
